<ticker>,<date>,<open>,<high>,<low>,<close>,<vol>
GM,201701241335,37.17,37.18,37.16,37.18,37844
GM,201701241336,37.18,37.18,37.16,37.16,28263
GM,201701241337,37.17,37.18,37.17,37.17,5907
GM,201701241338,37.17,37.18,37.17,37.18,16200
GM,201701241339,37.18,37.18,37.14,37.15,29865
GM,201701241340,37.16,37.18,37.16,37.18,14318
GM,201701241341,37.18,37.18,37.17,37.18,10105
GM,201701241342,37.17,37.18,37.17,37.17,4564
GM,201701241343,37.17,37.19,37.16,37.17,80011
GM,201701241344,37.17,37.18,37.16,37.17,9700
GM,201701241345,37.16,37.17,37.16,37.17,4106
GM,201701241346,37.17,37.19,37.17,37.18,9156
GM,201701241347,37.18,37.18,37.17,37.17,11165
GM,201701241348,37.17,37.18,37.16,37.16,50776
GM,201701241349,37.16,37.18,37.16,37.17,19746
GM,201701241350,37.18,37.18,37.16,37.17,16527
GM,201701241351,37.18,37.18,37.17,37.18,16540
GM,201701241352,37.18,37.18,37.17,37.17,5589
GM,201701241353,37.17,37.18,37.16,37.17,42526
GM,201701241354,37.16,37.17,37.16,37.16,13800
GM,201701241355,37.16,37.17,37.16,37.17,4171
GM,201701241356,37.16,37.17,37.16,37.17,15074
GM,201701241357,37.16,37.17,37.14,37.16,23434
GM,201701241358,37.16,37.17,37.15,37.16,6593
GM,201701241359,37.16,37.17,37.16,37.17,19567
GM,201701241400,37.16,37.17,37.16,37.17,22744
GM,201701241401,37.16,37.17,37.16,37.17,39760
GM,201701241402,37.17,37.18,37.16,37.17,24856
GM,201701241403,37.17,37.19,37.17,37.19,18288
GM,201701241404,37.18,37.19,37.18,37.19,32602
GM,201701241405,37.18,37.19,37.18,37.18,28028
GM,201701241406,37.18,37.19,37.18,37.19,32741
GM,201701241407,37.18,37.19,37.17,37.17,14943
GM,201701241408,37.17,37.18,37.17,37.18,14509
GM,201701241409,37.18,37.18,37.17,37.17,30024
GM,201701241410,37.18,37.18,37.16,37.16,23972
GM,201701241411,37.16,37.16,37.13,37.14,35542
GM,201701241412,37.14,37.17,37.14,37.17,9246
GM,201701241413,37.17,37.18,37.16,37.16,19823
GM,201701241414,37.16,37.17,37.16,37.16,11303
GM,201701241415,37.17,37.18,37.17,37.17,7800
GM,201701241416,37.18,37.19,37.17,37.18,51375
GM,201701241417,37.18,37.19,37.17,37.18,22864
GM,201701241418,37.17,37.19,37.17,37.19,30072
GM,201701241419,37.18,37.19,37.18,37.18,4010
GM,201701241420,37.18,37.19,37.18,37.18,4883
GM,201701241421,37.18,37.19,37.18,37.18,10491
GM,201701241422,37.18,37.19,37.18,37.19,8627
GM,201701241423,37.18,37.19,37.18,37.18,6185
GM,201701241424,37.19,37.19,37.18,37.19,11089
GM,201701241425,37.18,37.19,37.17,37.18,19241
GM,201701241426,37.18,37.18,37.17,37.18,13228
GM,201701241427,37.18,37.19,37.16,37.18,25589
GM,201701241428,37.17,37.18,37.16,37.17,17426
GM,201701241429,37.17,37.18,37.17,37.18,4240
