<ticker>,<date>,<open>,<high>,<low>,<close>,<vol>
PNC,201701181543,116.15,116.16,116.12,116.12,7800
PNC,201701181544,116.12,116.12,116.1,116.11,6428
PNC,201701181545,116.12,116.13,116.11,116.11,23892
PNC,201701181546,116.11,116.22,116.1,116.22,13201
PNC,201701181547,116.22,116.26,116.21,116.25,11035
PNC,201701181548,116.25,116.27,116.24,116.24,20900
PNC,201701181549,116.24,116.24,116.21,116.21,16795
PNC,201701181550,116.22,116.24,116.21,116.23,18919
PNC,201701181551,116.24,116.24,116.22,116.22,16733
PNC,201701181552,116.22,116.25,116.22,116.24,28767
PNC,201701181553,116.25,116.26,116.24,116.25,19840
PNC,201701181554,116.25,116.26,116.24,116.26,24524
PNC,201701181555,116.25,116.32,116.24,116.32,37976
PNC,201701181556,116.31,116.32,116.27,116.32,33813
PNC,201701181557,116.31,116.36,116.31,116.34,25822
PNC,201701181558,116.34,116.39,116.33,116.39,19706
PNC,201701181559,116.39,116.39,116.26,116.32,69851
PNC,201701181602,116.32,116.32,116.32,116.32,135768
PNC,201701181603,116.32,116.32,116.32,116.32,57945
