<ticker>,<date>,<open>,<high>,<low>,<close>,<vol>
XOM,201612131335,92.88,92.91,92.86,92.87,28720
XOM,201612131336,92.86,92.87,92.81,92.87,77582
XOM,201612131337,92.86,92.91,92.86,92.91,77484
XOM,201612131338,92.91,92.92,92.87,92.89,17607
XOM,201612131339,92.9,92.95,92.89,92.94,23846
XOM,201612131340,92.94,92.96,92.9,92.9,80309
XOM,201612131341,92.91,92.96,92.9,92.96,9135
XOM,201612131342,92.96,92.97,92.93,92.95,11974
XOM,201612131343,92.96,92.98,92.94,92.97,16311
XOM,201612131344,92.96,92.96,92.96,92.96,997
XOM,201612131345,92.93,92.95,92.92,92.93,21164
XOM,201612131346,92.92,92.93,92.89,92.91,17531
XOM,201612131347,92.92,92.94,92.91,92.94,20627
XOM,201612131348,92.93,92.94,92.9,92.92,30965
XOM,201612131349,92.91,92.93,92.9,92.91,12779
XOM,201612131350,92.92,92.92,92.88,92.92,22620
XOM,201612131351,92.92,92.94,92.91,92.93,29073
XOM,201612131352,92.92,92.95,92.92,92.92,30665
XOM,201612131353,92.92,92.93,92.87,92.89,22547
XOM,201612131354,92.9,92.92,92.88,92.89,60236
XOM,201612131355,92.91,92.91,92.81,92.84,40897
XOM,201612131356,92.84,92.85,92.76,92.84,22828
XOM,201612131357,92.76,92.79,92.74,92.77,25212
XOM,201612131358,92.77,92.78,92.75,92.75,23866
XOM,201612131359,92.76,92.78,92.75,92.76,17772
XOM,201612131400,92.77,92.81,92.77,92.8,158592
XOM,201612131401,92.8,92.82,92.75,92.77,20640
XOM,201612131402,92.77,92.79,92.75,92.77,32029
XOM,201612131403,92.78,92.81,92.77,92.77,48084
XOM,201612131404,92.77,92.78,92.71,92.72,27325
XOM,201612131405,92.71,92.77,92.71,92.76,16368
XOM,201612131406,92.76,92.77,92.69,92.7,29473
XOM,201612131407,92.69,92.69,92.69,92.69,4000
XOM,201612131408,92.69,92.69,92.63,92.69,14915
XOM,201612131409,92.63,92.64,92.59,92.6,19881
XOM,201612131410,92.6,92.64,92.6,92.61,19335
XOM,201612131411,92.62,92.62,92.56,92.57,18688
XOM,201612131412,92.57,92.57,92.51,92.56,17725
XOM,201612131413,92.55,92.57,92.53,92.56,28759
XOM,201612131414,92.57,92.58,92.5,92.5,22726
XOM,201612131415,92.5,92.51,92.41,92.41,46290
XOM,201612131416,92.42,92.46,92.41,92.46,25382
XOM,201612131417,92.46,92.47,92.44,92.46,14771
XOM,201612131418,92.46,92.5,92.42,92.45,16473
XOM,201612131419,92.45,92.5,92.45,92.47,15168
XOM,201612131420,92.49,92.49,92.44,92.44,11626
XOM,201612131421,92.45,92.47,92.44,92.45,17729
XOM,201612131422,92.44,92.45,92.43,92.44,15127
XOM,201612131423,92.44,92.45,92.37,92.38,18441
XOM,201612131424,92.38,92.43,92.37,92.43,41195
XOM,201612131425,92.43,92.48,92.43,92.47,20976
XOM,201612131426,92.46,92.54,92.46,92.53,20898
XOM,201612131427,92.53,92.55,92.51,92.55,11486
XOM,201612131428,92.55,92.6,92.55,92.58,28609
XOM,201612131429,92.58,92.61,92.56,92.61,11760
XOM,201612131430,92.62,92.63,92.58,92.6,23044
XOM,201612131431,92.6,92.6,92.53,92.56,25839
XOM,201612131432,92.57,92.6,92.57,92.59,10495
XOM,201612131433,92.59,92.6,92.56,92.57,8644
XOM,201612131434,92.56,92.63,92.53,92.62,24747
XOM,201612131435,92.63,92.65,92.6,92.65,8667
XOM,201612131436,92.65,92.68,92.64,92.68,15784
XOM,201612131437,92.69,92.7,92.66,92.67,14526
XOM,201612131438,92.67,92.67,92.64,92.64,6470
XOM,201612131439,92.73,92.77,92.73,92.73,29849
XOM,201612131440,92.73,92.74,92.7,92.73,10265
XOM,201612131441,92.74,92.75,92.7,92.74,17247
XOM,201612131442,92.74,92.79,92.74,92.77,28768
XOM,201612131443,92.77,92.83,92.77,92.83,31116
XOM,201612131444,92.84,92.86,92.83,92.84,12742
XOM,201612131445,92.84,92.86,92.83,92.85,11201
XOM,201612131446,92.85,92.86,92.82,92.84,22234
XOM,201612131447,92.85,92.91,92.84,92.87,81157
XOM,201612131448,92.9,92.9,92.87,92.87,71859
XOM,201612131449,92.86,92.88,92.84,92.86,23407
XOM,201612131450,92.87,92.91,92.87,92.91,38778
XOM,201612131451,92.91,92.97,92.91,92.96,22654
XOM,201612131452,92.95,92.97,92.94,92.97,31670
XOM,201612131453,92.96,92.99,92.96,92.98,33302
XOM,201612131454,92.98,93,92.95,92.99,26592
XOM,201612131455,93.02,93.04,92.98,93.01,40226
XOM,201612131456,93,93.03,92.99,93.01,24976
XOM,201612131457,93.02,93.07,93,93.04,32301
XOM,201612131458,93.05,93.05,93.01,93.05,23062
XOM,201612131459,93.04,93.05,93,93.02,24735
XOM,201612131500,93.02,93.04,93.01,93.02,21933
XOM,201612131501,93.02,93.08,93.01,93.07,54818
XOM,201612131502,93.06,93.06,92.92,92.93,48691
XOM,201612131503,92.92,92.92,92.88,92.9,22965
XOM,201612131504,92.9,92.98,92.9,92.96,22605
XOM,201612131505,92.96,92.96,92.93,92.94,26064
XOM,201612131506,92.94,92.95,92.92,92.95,20592
XOM,201612131507,92.94,92.96,92.91,92.93,33054
XOM,201612131508,92.93,92.96,92.9,92.9,48584
XOM,201612131509,92.9,92.93,92.87,92.88,44161
XOM,201612131510,92.88,92.88,92.88,92.88,100
XOM,201612131511,92.87,92.87,92.85,92.85,29711
XOM,201612131512,92.86,92.87,92.82,92.83,33900
XOM,201612131513,92.84,92.85,92.79,92.79,38113
XOM,201612131514,92.79,92.82,92.79,92.79,28998
XOM,201612131515,92.78,92.8,92.76,92.77,32688
XOM,201612131516,92.77,92.84,92.77,92.83,22281
XOM,201612131517,92.84,92.87,92.82,92.86,28973
XOM,201612131518,92.86,92.92,92.85,92.92,22061
XOM,201612131519,92.93,92.93,92.86,92.88,23389
XOM,201612131520,92.87,92.88,92.83,92.84,43185
XOM,201612131521,92.84,92.87,92.83,92.86,18460
